item_id,category_name,category_code,spec_key_hash,hash_version,used_price,device_type,brand,product_line,model_name,color,condition_grade,storage_capacity,memory_ram
01_digital_devices-demo-000348,01_digital_devices,01,8b31a078899fc234,v2,800000,노트북,애플,아이폰 15 프로 맥스,15 프로 맥스,Green,중고,256GB,
01_digital_devices-demo-000349,01_digital_devices,01,8193e52170f675ca,v2,1000000,스마트폰,삼성,아이폰 SE,NT751XHD-K01/B,스페이스그레이,A급,128GB,
01_digital_devices-demo-000350,01_digital_devices,01,e4a6e9f833e42118,v2,600000,노트북,애플,iPhone,14 프로,Gold,중고,256GB,
01_digital_devices-demo-000351,01_digital_devices,01,3969dd36500e3fd2,v2,205000,스마트폰,애플,아이폰,아이폰8플러스,골드,S급,64GB,
01_digital_devices-demo-000352,01_digital_devices,01,7d1ddf199a7ba7dc,v2,420000,스마트폰,애플,아이폰,아이폰13,미드나이트,SSS급,128GB,
01_digital_devices-demo-000353,01_digital_devices,01,8475540676b76c21,v2,980000,노트북,삼성,아이폰 8 플러스,갤럭시북4 프로 14인치,레드,S급,64GB,
01_digital_devices-demo-000354,01_digital_devices,01,af3dc7dbc07c1b12,v2,740000,노트북,삼성,아이폰,NT345XLA,화이트,S급,256GB,
01_digital_devices-demo-000355,01_digital_devices,01,70489424eb2848de,v2,790000,스마트폰,삼성,아이폰 14 프로,아이폰 14 프로,스그,새상품(미사용),128GB,
01_digital_devices-demo-000356,01_digital_devices,01,a43e183b840c6790,v2,750000,노트북,삼성,아이폰,NT750XFT-A71A,실버,중고,256GB,
01_digital_devices-demo-000357,01_digital_devices,01,c6345dc3f3e7e876,v2,1000000,노트북,삼성,아이폰14,NT960XFG-K71AG,레드,A급,64GB,
01_digital_devices-demo-000358,01_digital_devices,01,00a97706ba46bc90,v2,1500000,스마트폰,애플,아이폰,아이폰 16 프로 맥스 256,화이트 티타늄,리퍼 새상품,32GB,
01_digital_devices-demo-000359,01_digital_devices,01,fe7bac398139c00e,v2,699000,노트북,삼성,iPhone,갤럭시북 이온2,블랙,S급,128GB,
01_digital_devices-demo-000360,01_digital_devices,01,bab7cebdafee71fa,v2,155000,스마트폰,애플,아이폰 SE2,아이폰SE2,화이트,A급,64GB,
01_digital_devices-demo-000361,01_digital_devices,01,51f1237da14c6b9f,v2,1350000,스마트폰,애플,아이폰,아이폰 16프로,데저트티타늄,S급,1TB,
01_digital_devices-demo-000362,01_digital_devices,01,1854946fedf1af60,v2,210000,스마트폰,애플,아이폰,A1905,스그,특SSS급,256GB,
01_digital_devices-demo-000363,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰,아이폰 8,화이트 티타늄,S급,128GB,
01_digital_devices-demo-000364,01_digital_devices,01,79cc0fef52f1413d,v2,320000,스마트폰,애플,아이폰 SE,iPhone SE 3,스타라이트,S급,128GB,
01_digital_devices-demo-000365,01_digital_devices,01,610f89d6675b460b,v2,2100000,노트북,애플,아이폰,NT940XHA-KD72S,퍼플,중고,128GB,
01_digital_devices-demo-000366,01_digital_devices,01,90ab774b643167af,v2,1100000,노트북,삼성,iPhone,갤럭시북3 프로,핑크,S급,256GB,
01_digital_devices-demo-000367,01_digital_devices,01,b21dae3d012332cf,v2,115000,스마트폰,애플,아이폰 6S 플러스,아이폰 6S 플러스 A1687,스페이스 그레이,SS급,64GB,
01_digital_devices-demo-000368,01_digital_devices,01,b06088dcb027ca1c,v2,960000,노트북,삼성,iPhone 16 Pro,갤럭시북 프로360,화이트,AA급,64GB,
01_digital_devices-demo-000369,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰 SE,NT750XGR-A51AS,실버,A급,128GB,
01_digital_devices-demo-000370,01_digital_devices,01,2fdce199bad223b5,v2,650000,노트북,삼성,아이폰,NT930QDB-KC58G,블랙,A급,64GB,
01_digital_devices-demo-000371,01_digital_devices,01,d99cd9fe50c60f42,v2,270000,스마트폰,애플,아이폰 SE,아이폰 SE3,미드나이트,S급,64GB,
01_digital_devices-demo-000372,01_digital_devices,01,09ce33fd44f4e76a,v2,195000,스마트폰,애플,아이폰 8 플러스,아이폰 8 플러스,골드,S급,64GB,
01_digital_devices-demo-000373,01_digital_devices,01,e4a6e9f833e42118,v2,600000,노트북,애플,iPhone,14 프로,Gold,S급,256GB,
01_digital_devices-demo-000374,01_digital_devices,01,09c91b2f7b1221c0,v2,930000,노트북,삼성,아이폰 16 프로,NT750XGR-A51AS,스페이스그레이,중고,256GB,
01_digital_devices-demo-000375,01_digital_devices,01,d99cd9fe50c60f42,v2,270000,스마트폰,애플,아이폰 SE,아이폰 SE3,미드나이트,S급,64GB,
01_digital_devices-demo-000376,01_digital_devices,01,72dbe3d3c870d7f2,v2,165000,스마트폰,애플,아이폰 SE,아이폰 6S 플러스,골드,S급,64GB,
01_digital_devices-demo-000377,01_digital_devices,01,1854946fedf1af60,v2,210000,스마트폰,애플,아이폰,A1905,스그,특SSS급,256GB,
01_digital_devices-demo-000378,01_digital_devices,01,d174bcc6ccec3fbc,v2,480000,노트북 겸 태블릿,삼성,아이폰,아이폰16,골드,S급,64GB,
01_digital_devices-demo-000379,01_digital_devices,01,a26a400c6b1cacac,v2,599000,스마트폰,애플,아이폰,15,핑크,SS급,128GB,
01_digital_devices-demo-000380,01_digital_devices,01,f20945beb9cb7039,v2,160000,스마트폰,애플,아이폰 7 플러스,아이폰7플러스,제트블랙,A급,128G,
01_digital_devices-demo-000381,01_digital_devices,01,2bec2cf4b48e7ece,v2,950000,노트북,삼성전자,아이폰,아이폰11,골드,특SS급,128GB,
01_digital_devices-demo-000382,01_digital_devices,01,2fdce199bad223b5,v2,650000,노트북,삼성,아이폰,NT930QDB-KC58G,화이트,S급,128G,
01_digital_devices-demo-000383,01_digital_devices,01,b21dae3d012332cf,v2,115000,스마트폰,애플,아이폰 6S 플러스,아이폰 8,스페이스 그레이,SS급,64GB,
01_digital_devices-demo-000384,01_digital_devices,01,8475540676b76c21,v2,980000,노트북,삼성,아이폰 15 프로 맥스,갤럭시북4 프로 14인치,스페이스그레이,SSS급,128G,
01_digital_devices-demo-000385,01_digital_devices,01,6b3f8aa8bb02dfd5,v2,1160000,스마트폰,애플,아이폰,아이폰 16 프로맥스,화이트,A급,256GB,
01_digital_devices-demo-000386,01_digital_devices,01,bc312b138e222ee4,v2,650000,노트북,삼성,아이폰,NT950QDA-XC71B,화이트,SSS급,512GB,
01_digital_devices-demo-000387,01_digital_devices,01,0104dd0c06d19565,v2,450000,스마트폰,애플,아이폰,아이폰 15,블루,중고,128GB,
01_digital_devices-demo-000388,01_digital_devices,01,2a80b3e6ff9822a2,v2,140000,스마트폰,애플,아이폰,아이폰 8,레드,S급,64GB,
01_digital_devices-demo-000389,01_digital_devices,01,cb4124ffc32e0c90,v2,210000,스마트폰,삼성,아이폰,A1905,스페이스 그레이,SSS급,256GB,
01_digital_devices-demo-000390,01_digital_devices,01,0642e536cdaeb809,v2,3000000,노트북,삼성,아이폰 14 프로 맥스,갤럭시북6프로,레드,중고,256GB,
01_digital_devices-demo-000391,01_digital_devices,01,90ab774b643167af,v2,1100000,노트북,삼성,아이폰 SE,갤럭시북3 프로,스타라이트,S급,128GB,
01_digital_devices-demo-000392,01_digital_devices,01,0626d6c69f9eb751,v2,4100000,노트북,삼성,아이폰,NT960UJH-XC72A,퍼플,중고,256GB,
01_digital_devices-demo-000393,01_digital_devices,01,469aa63a9e8c4583,v2,270000,노트북,삼성,iPhone,NT950XCJ,골드,중고,128GB,
01_digital_devices-demo-000394,01_digital_devices,01,d52d70baf65f411e,v2,700000,스마트폰,애플,iPhone,아이폰 15 프로,화이트,A급,128GB,
01_digital_devices-demo-000395,01_digital_devices,01,d11617212cb1fcbe,v2,650000,노트북,삼성,아이폰,NT750XGR-A51AG,스그,SS급,128GB,
01_digital_devices-demo-000396,01_digital_devices,01,00a97706ba46bc90,v2,1500000,노트북,애플,아이폰,아이폰 16 프로 맥스 256,화이트 티타늄,리퍼 새상품,256GB,
01_digital_devices-demo-000397,01_digital_devices,01,70489424eb2848de,v2,790000,노트북,애플,아이폰,아이폰 14 프로,블랙,새상품(미사용),128GB,
01_digital_devices-demo-000398,01_digital_devices,01,0b6c076ec1a6eb57,v2,320000,노트북,애플,아이폰14,아이폰 13 미니,실버,S급,128G,
01_digital_devices-demo-000399,01_digital_devices,01,1a8fbf9189d73418,v2,450000,스마트폰,애플,아이폰14,아이폰14,미드나이트,A급,128GB,
01_digital_devices-demo-000400,01_digital_devices,01,17956196e491707e,v2,1930000,노트북,삼성,아이폰,NT960XGL-XC72G,Green,중고,256GB,
01_digital_devices-demo-000401,01_digital_devices,01,36a3ffb6250305ed,v2,160000,스마트폰,애플,아이폰,아이폰 8,블랙,SS급,64GB,
01_digital_devices-demo-000402,01_digital_devices,01,28212950ab623954,v2,4050000,노트북,삼성,아이폰14,NT960UJG-XC72Y,실버,중고,128GB,
01_digital_devices-demo-000403,01_digital_devices,01,4856daa65d7b01bd,v2,1140000,스마트폰,애플,아이폰 SE2,아이폰 16 프로맥스 256GB,골드,중고,256GB,
01_digital_devices-demo-000404,01_digital_devices,01,a569cb54fba9d7b5,v2,2026,스마트폰,삼성,아이폰,아이폰 13 미니,스그,중고,128GB,
01_digital_devices-demo-000405,01_digital_devices,01,9d21f903bc823fff,v2,230000,스마트폰,애플,아이폰,A1897,스그,특SSS급,128GB,
01_digital_devices-demo-000406,01_digital_devices,01,4c5107507b23a8e6,v2,1400000,노트북,삼성,아이폰,갤럭시북5 프로 14인치,제트블랙,A급,128GB,
01_digital_devices-demo-000407,01_digital_devices,01,9f446b2a9ea755a1,v2,550000,노트북,삼성,아이폰,갤럭시북 플렉스 알파,레드,S급,128GB,
01_digital_devices-demo-000408,01_digital_devices,01,b6817de0a0c58cf0,v2,850000,노트북,삼성,아이폰,NT951XED,블랙,A급,128GB,
01_digital_devices-demo-000409,01_digital_devices,01,09c91b2f7b1221c0,v2,500000,노트북,삼성,아이폰,NT750XGR-A51AS,라벤더,중고,64GB,
01_digital_devices-demo-000410,01_digital_devices,01,40f813524a52f330,v2,800000,스마트폰,애플,아이폰,아이폰 16,화이트,A급,128GB,
01_digital_devices-demo-000411,01_digital_devices,01,a202a43e7e3e7d53,v2,1750000,노트북,삼성,아이폰 SE,NT960XHA-KC71S,화이트,S급,128GB,
01_digital_devices-demo-000412,01_digital_devices,01,767764583311a2b4,v2,450000,스마트폰,애플,아이폰,아이폰13,레드,S급,256GB,
01_digital_devices-demo-000413,01_digital_devices,01,17956196e491707e,v2,1930000,노트북,삼성,아이폰 SE,NT960XGL-XC72G,레드,중고,32GB,
01_digital_devices-demo-000414,01_digital_devices,01,d11617212cb1fcbe,v2,650000,노트북,삼성,아이폰,NT750XGR-A51AG,블랙,중고,256GB,
01_digital_devices-demo-000415,01_digital_devices,01,2533d3883eebc38a,v2,300000,스마트폰,애플,아이폰 SE,iPhone SE3,화이트,S급,128GB,
01_digital_devices-demo-000416,01_digital_devices,01,f8fe0657125adea8,v2,395000,스마트폰,애플,아이폰13미니,아이폰 13 미니,핑크,S급,128GB,
01_digital_devices-demo-000417,01_digital_devices,01,331274f12b40799f,v2,740000,노트북,삼성전자,아이폰,NT761XDA,로즈골드,S급,128GB,
01_digital_devices-demo-000418,01_digital_devices,01,6cd3e3154170bc53,v2,430000,노트북,삼성,아이폰,NT951XDB-K0H/C,핑크,S급,256GB,
01_digital_devices-demo-000419,01_digital_devices,01,7a13f2010aa2323b,v2,400000,노트북,삼성,아이폰13미니,NT751XGK,화이트,SS급,128GB,
01_digital_devices-demo-000420,01_digital_devices,01,4bcc8713b7207f19,v2,50000,가방,삼성,아이폰 SE2,페이지737,실버,중고,128GB,
01_digital_devices-demo-000421,01_digital_devices,01,26ef35930d44341a,v2,1550000,노트북,삼성,아이폰,NT940XGK,블랙,S급,512GB,
01_digital_devices-demo-000422,01_digital_devices,01,6cd3e3154170bc53,v2,430000,노트북,삼성,아이폰 14 프로,NT951XDB-K0H/C,매트블랙,새상품(미사용),64GB,
01_digital_devices-demo-000423,01_digital_devices,01,04c615197603cf46,v2,389000,노트북,삼성전자,아이폰,NT950XDA-XC78W,Gold,S급,128GB,
01_digital_devices-demo-000424,01_digital_devices,01,74e3c3d46b7cda1f,v2,1150000,노트북,삼성,아이폰 15 프로 맥스,갤럭시 북5 Pro 360,화이트,S급,64GB,
01_digital_devices-demo-000425,01_digital_devices,01,3969dd36500e3fd2,v2,205000,스마트폰,애플,아이폰,아이폰8플러스,골드,S급,64GB,
01_digital_devices-demo-000426,01_digital_devices,01,2bec2cf4b48e7ece,v2,950000,노트북,삼성전자,아이폰,NT750XGL-XL51G,미드나이트,단순개봉 새제품,256GB,
01_digital_devices-demo-000427,01_digital_devices,01,dedf8a5ed9bad303,v2,910000,노트북,삼성,아이폰,갤럭시북 프로,스그,AA급,128GB,
01_digital_devices-demo-000428,01_digital_devices,01,636cf4d0f1c301ad,v2,800000,노트북,삼성,아이폰,iPhone SE 3,스그,중고,128GB,
01_digital_devices-demo-000429,01_digital_devices,01,510cfce32907b7ed,v2,152000,스마트폰,애플,아이폰,아이폰7,매트블랙,중고,128GB,
01_digital_devices-demo-000430,01_digital_devices,01,c6b6e07026248031,v2,3150000,노트북,삼성,아이폰 SE,Galaxy Book 6 Pro,로즈골드,S급,128GB,
01_digital_devices-demo-000431,01_digital_devices,01,c6b6e07026248031,v2,3100000,노트북,삼성,아이폰,Galaxy Book 6 Pro,레드,AA급,256GB,
01_digital_devices-demo-000432,01_digital_devices,01,7528760373cd58d3,v2,90000,스마트폰,애플,아이폰,아이폰6,화이트,A급,16GB,
01_digital_devices-demo-000433,01_digital_devices,01,c57a9149981e175f,v2,490000,노트북,삼성,아이폰,갤럭시북,블랙티타늄,S급,64GB,
01_digital_devices-demo-000434,01_digital_devices,01,dedf8a5ed9bad303,v2,910000,노트북,애플,아이폰11,갤럭시북 프로,스페이스 그레이,S급,256GB,
01_digital_devices-demo-000435,01_digital_devices,01,114f4771e7a28952,v2,1050000,노트북,삼성,아이폰 SE2,갤럭시북4 프로 16인치,틸,중고,32GB,
01_digital_devices-demo-000436,01_digital_devices,01,c57a9149981e175f,v2,530000,노트북,삼성,아이폰,갤럭시북,실버,단순개봉미사용,512GB,
01_digital_devices-demo-000437,01_digital_devices,01,031cc557d0a9f83d,v2,500000,노트북,삼성,아이폰,NT950XCR-A38A,매트블랙,A급,128GB,
01_digital_devices-demo-000438,01_digital_devices,01,447ea45d524bde06,v2,890000,스마트폰,애플,아이폰 16 프로,아이폰16 Pro,제트블랙,A급,256GB,
01_digital_devices-demo-000439,01_digital_devices,01,7fb3870ceaf10d34,v2,960000,스마트폰,애플,아이폰,아이폰16 프로,블랙티타늄,S+,512GB,
01_digital_devices-demo-000440,01_digital_devices,01,da203e158fa47ad5,v2,1250000,노트북,삼성,아이폰,NT940XHA-KC51G,레드,새상품(미사용),256GB,
01_digital_devices-demo-000441,01_digital_devices,01,91016974602d639d,v2,850000,노트북,삼성,아이폰 에어,NT930QED-K71A,매트블랙,S급,128GB,
01_digital_devices-demo-000442,01_digital_devices,01,08869fef923347a7,v2,1480000,노트북,삼성,아이폰,NT961XGL-X02/C,레드,S급,256GB,
01_digital_devices-demo-000443,01_digital_devices,01,2504f6ce71938664,v2,400000,스마트폰,애플,아이폰,아이폰 13,스타라이트,미사용 새상품,256GB,
01_digital_devices-demo-000444,01_digital_devices,01,3b5fbd2b67127fc5,v2,215000,스마트폰,Apple,아이폰,13 mini,스그,S급,128GB,
01_digital_devices-demo-000445,01_digital_devices,01,86a89cabfef425aa,v2,110000,스마트폰,애플,아이폰,아이폰7,블랙,B급,128GB,
01_digital_devices-demo-000446,01_digital_devices,01,54fee67a91c23fc3,v2,345000,노트북,삼성,아이폰,NT950XDA,레드,중고,128GB,
01_digital_devices-demo-000447,01_digital_devices,01,86528b1e833390bf,v2,1600000,노트북,삼성,아이폰,NT960QHA-KC51G,핑크,A급,128GB,
01_digital_devices-demo-000448,01_digital_devices,01,e9ba44ca17d4ece8,v2,134000,스마트폰,애플,아이폰,아이폰 8,골드,S급,64GB,
01_digital_devices-demo-000449,01_digital_devices,01,af3dc7dbc07c1b12,v2,740000,노트북,삼성,아이폰 16 프로맥스,NT761XDA,레드,미개봉 새상품,64GB,
01_digital_devices-demo-000450,01_digital_devices,01,e9ba44ca17d4ece8,v2,134000,스마트폰,애플,아이폰,아이폰 8,골드,S급,256GB,
01_digital_devices-demo-000451,01_digital_devices,01,1854946fedf1af60,v2,210000,스마트폰,애플,아이폰,A1905,스그,특SSS급,256GB,
01_digital_devices-demo-000452,01_digital_devices,01,a356dad4c0a46630,v2,770000,스마트폰,애플,아이폰,아이폰16플러스,데저트티타늄,중고,128GB,
01_digital_devices-demo-000453,01_digital_devices,01,95c04521cf77a5a9,v2,170000,스마트폰,애플,아이폰 SE,A2296,레드,AA급,128GB,
01_digital_devices-demo-000454,01_digital_devices,01,acaa8db2436f9383,v2,480000,스마트폰,삼성,아이폰,NT950XCR-G58A,실버,S급,16GB,
01_digital_devices-demo-000455,01_digital_devices,01,d8335650c17d30f6,v2,210000,스마트폰,애플,아이폰 SE2,SE2,레드,S급,128GB,
01_digital_devices-demo-000456,01_digital_devices,01,f57a490b757f104a,v2,550000,스마트폰,애플,아이폰,아이폰15,블랙,S급,128GB,
01_digital_devices-demo-000457,01_digital_devices,01,d1bc430cc8582934,v2,800000,노트북,삼성,아이폰,NT940XFG-KC51E,그린,A급,128GB,
01_digital_devices-demo-000458,01_digital_devices,01,da203e158fa47ad5,v2,1250000,노트북,삼성,아이폰 SE2,NT940XHA-KC51G,골드,미사용 새상품,128GB,
01_digital_devices-demo-000459,01_digital_devices,01,9615c128b22fe287,v2,250000,스마트폰,애플,아이폰,아이폰12프로,Gold,중고,128GB,
01_digital_devices-demo-000460,01_digital_devices,01,40f813524a52f330,v2,800000,스마트폰,애플,아이폰,아이폰 13,화이트,SSS급,128GB,
01_digital_devices-demo-000461,01_digital_devices,01,86dcc3cef376c4c8,v2,260000,스마트폰,애플,아이폰 SE,iPhone SE 3,스타라이트,SSS급,64GB,
01_digital_devices-demo-000462,01_digital_devices,01,7d1ddf199a7ba7dc,v2,350000,스마트폰,애플,아이폰,아이폰13,미드나이트,SSS급,256GB,
01_digital_devices-demo-000463,01_digital_devices,01,fcc770ae4726f0ac,v2,270000,스마트폰,애플,아이폰,아이폰 13,스타라이트,중고,128GB,
01_digital_devices-demo-000464,01_digital_devices,01,d11617212cb1fcbe,v2,650000,노트북,삼성,아이폰 16 프로,NT750XGR-A51AG,틸,특SS급,128GB,
01_digital_devices-demo-000465,01_digital_devices,01,af3dc7dbc07c1b12,v2,740000,노트북,애플,아이폰,NT761XDA,블랙,미개봉 새상품,256GB,
01_digital_devices-demo-000466,01_digital_devices,01,90ab774b643167af,v2,880000,노트북,삼성,아이폰,갤럭시북3 프로,스그,단순개봉 새제품,32GB,
01_digital_devices-demo-000467,01_digital_devices,01,d11617212cb1fcbe,v2,650000,노트북,삼성,아이폰,NT750XGR-A51AG,스그,중고,512GB,
01_digital_devices-demo-000468,01_digital_devices,01,da317f6dfc292fbe,v2,400000,스마트폰,애플,아이폰 14,아이폰 14,퍼플,S급,256GB,
01_digital_devices-demo-000469,01_digital_devices,01,a356dad4c0a46630,v2,875000,스마트폰,애플,아이폰,NT951XED,블랙,S급,128GB,
01_digital_devices-demo-000470,01_digital_devices,01,9615c128b22fe287,v2,250000,스마트폰,애플,아이폰,아이폰12프로,레드,중고,64GB,
01_digital_devices-demo-000471,01_digital_devices,01,bc312b138e222ee4,v2,650000,노트북,삼성,아이폰,NT950QDA-XC71B,블랙,A급,256GB,
01_digital_devices-demo-000472,01_digital_devices,01,fcc770ae4726f0ac,v2,270000,스마트폰,애플,아이폰,아이폰 13,블랙,중고,128GB,
01_digital_devices-demo-000473,01_digital_devices,01,c21a38c2630c384f,v2,650000,스마트폰,애플,아이폰,iPhone 15,블랙티타늄,S급,256GB,
01_digital_devices-demo-000474,01_digital_devices,01,6b3f8aa8bb02dfd5,v2,1160000,노트북,애플,아이폰,아이폰 16 프로맥스,화이트,A급,256GB,
01_digital_devices-demo-000475,01_digital_devices,01,b9b11c70379fff84,v2,2880000,노트북,삼성,아이폰,PCNT96,골드,중고,128GB,
01_digital_devices-demo-000476,01_digital_devices,01,c57a9149981e175f,v2,550000,노트북,삼성,아이폰,갤럭시북,매트블랙,중고,256GB,
01_digital_devices-demo-000477,01_digital_devices,01,dedf8a5ed9bad303,v2,910000,노트북,삼성,아이폰 16 프로,갤럭시북 프로,스그,S급,128GB,
01_digital_devices-demo-000478,01_digital_devices,01,a356dad4c0a46630,v2,875000,스마트폰,애플,아이폰,아이폰16플러스,블루,중고,128GB,
01_digital_devices-demo-000479,01_digital_devices,01,35688ee0c150b77e,v2,155000,스마트폰,애플,아이폰 7 플러스,A1784,제트블랙,A급,128GB,
01_digital_devices-demo-000480,01_digital_devices,01,7d1ddf199a7ba7dc,v2,420000,스마트폰,애플,아이폰,아이폰13,미드나이트,특SS급,128GB,
01_digital_devices-demo-000481,01_digital_devices,01,8d241c7eedb87381,v2,470000,스마트폰,애플,아이폰,iPhone 14,스타라이트,S급,128GB,
01_digital_devices-demo-000482,01_digital_devices,01,682708246f4300a1,v2,3295000,노트북,삼성,아이폰,NT960X,블랙,S급,128GB,
01_digital_devices-demo-000483,01_digital_devices,01,262d0fd4395956e1,v2,1080000,노트북,애플,아이폰 17,아이폰17,블루,S급,256GB,
01_digital_devices-demo-000484,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰,NT940XGK,스그,S급,16GB,
01_digital_devices-demo-000485,01_digital_devices,01,28212950ab623954,v2,4050000,노트북,삼성,아이폰 14 프로,NT960UJG-XC72Y,미드나이트,SSS급,128GB,
01_digital_devices-demo-000486,01_digital_devices,01,cc14488de0931cc5,v2,680000,노트북,삼성,아이폰,갤럭시북2 프로,스그,S급,256GB,
01_digital_devices-demo-000487,01_digital_devices,01,3969dd36500e3fd2,v2,205000,스마트폰,애플,아이폰,아이폰8플러스,골드,S급,64GB,
01_digital_devices-demo-000488,01_digital_devices,01,3b5fbd2b67127fc5,v2,215000,스마트폰,Apple,아이폰,13 mini,로즈골드,중고,128GB,
01_digital_devices-demo-000489,01_digital_devices,01,6e4bf0a38ec767a4,v2,170000,스마트폰,애플,아이폰 8 플러스,아이폰 8플러스,블랙,S급,64GB,
01_digital_devices-demo-000490,01_digital_devices,01,91016974602d639d,v2,850000,노트북,삼성,아이폰,NT930QED-K71A,블랙,AA급,1TB,
01_digital_devices-demo-000491,01_digital_devices,01,767764583311a2b4,v2,450000,스마트폰,애플,아이폰,아이폰13,핑크,새상품/미개봉,256GB,
01_digital_devices-demo-000492,01_digital_devices,01,510cfce32907b7ed,v2,152000,스마트폰,삼성,아이폰,아이폰7,매트블랙,중고,128GB,
01_digital_devices-demo-000493,01_digital_devices,01,79cc0fef52f1413d,v2,320000,스마트폰,애플,아이폰 SE,iPhone SE 3,스타라이트,S급,128GB,
01_digital_devices-demo-000494,01_digital_devices,01,4109f3e30a09e476,v2,650000,노트북,삼성,아이폰,NT550XEZ-A58A,화이트,SSS급,128GB,
01_digital_devices-demo-000495,01_digital_devices,01,2504f6ce71938664,v2,400000,스마트폰,애플,아이폰,아이폰 13,스타라이트,S급,128GB,
01_digital_devices-demo-000496,01_digital_devices,01,06762e83d12e8ce0,v2,2300000,노트북,삼성,아이폰 SE,갤럭시북5 프로 360,레드,S+,256GB,
01_digital_devices-demo-000497,01_digital_devices,01,4ac0053e7742e87b,v2,185000,스마트폰,삼성,아이폰 SE,아이폰 SE2,블랙,S급,64GB,
01_digital_devices-demo-000498,01_digital_devices,01,624967daa24ea746,v2,1300000,스마트폰,애플,아이폰,아이폰17프로,실버,단순개봉미사용,256GB,
01_digital_devices-demo-000499,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰,NT750XGR-A51AS,화이트,중고,256GB,
01_digital_devices-demo-000500,01_digital_devices,01,c6345dc3f3e7e876,v2,1000000,노트북,삼성,아이폰,NT960XFG-K71AG,매트블랙,새상품/미개봉,128GB,
01_digital_devices-demo-000501,01_digital_devices,01,8d87a4de2e6271d1,v2,290000,노트북,삼성,아이폰 SE,SM-W727,스타라이트,중고,256GB,
01_digital_devices-demo-000502,01_digital_devices,01,33aaa3566d9bcc62,v2,2000000,스마트폰,애플,아이폰,15,골드,미개봉 새상품,512GB,
01_digital_devices-demo-000503,01_digital_devices,01,5c42d3e45d03e1f5,v2,180000,스마트폰,애플,아이폰8,A1905,스그,특SSS급,64GB,
01_digital_devices-demo-000504,01_digital_devices,01,9c99e60664f5127b,v2,91000,스마트폰,애플,아이폰,7,매트블랙,중고,128GB,
01_digital_devices-demo-000505,01_digital_devices,01,af3dc7dbc07c1b12,v2,740000,노트북,삼성,아이폰,NT761XDA,화이트,S급,128GB,
01_digital_devices-demo-000506,01_digital_devices,01,636cf4d0f1c301ad,v2,800000,노트북,삼성,아이폰,NT750XGR-A31AS,골드,A급,128GB,
01_digital_devices-demo-000507,01_digital_devices,01,6e4bf0a38ec767a4,v2,170000,스마트폰,애플,아이폰 8 플러스,아이폰 8플러스,블랙,S급,64GB,
01_digital_devices-demo-000508,01_digital_devices,01,00a97706ba46bc90,v2,1500000,스마트폰,애플,아이폰,아이폰 16 프로 맥스 256,화이트 티타늄,리퍼 새상품,256GB,
01_digital_devices-demo-000509,01_digital_devices,01,b005fffc1fcc60d5,v2,1450000,스마트폰,애플,아이폰,아이폰17,핑크,단순개봉 새제품,512GB,
01_digital_devices-demo-000510,01_digital_devices,01,a202a43e7e3e7d53,v2,1750000,노트북,삼성,아이폰,NT960XHA-KC71S,데저트티타늄,S급,128G,
01_digital_devices-demo-000511,01_digital_devices,01,2bec2cf4b48e7ece,v2,950000,스마트폰,삼성전자,iPhone,NT750XGL-XL51G,블랙,미개봉 새상품,64GB,
01_digital_devices-demo-000512,01_digital_devices,01,bc312b138e222ee4,v2,650000,노트북,삼성,아이폰,NT950QDA-XC71B,레드,A급,64GB,
01_digital_devices-demo-000513,01_digital_devices,01,36a3ffb6250305ed,v2,160000,스마트폰,애플,아이폰,아이폰 8,블랙,중고,64GB,
01_digital_devices-demo-000514,01_digital_devices,01,6b26f71c192b3390,v2,170000,스마트폰,애플,아이폰8 플러스,iPhone 8 Plus,스그,A급,64GB,
01_digital_devices-demo-000515,01_digital_devices,01,e22ed33fc36e5aa1,v2,950000,노트북,삼성,아이폰,NT960XGQ-A51A,블루,중고,256GB,
01_digital_devices-demo-000516,01_digital_devices,01,3969dd36500e3fd2,v2,205000,스마트폰,애플,아이폰,아이폰8플러스,골드,S급,64GB,
01_digital_devices-demo-000517,01_digital_devices,01,c6b6e07026248031,v2,3150000,노트북,삼성,아이폰,Galaxy Book 6 Pro,스그,중고,256GB,
01_digital_devices-demo-000518,01_digital_devices,01,21a99f2006b2d9cb,v2,110000,스마트폰,애플,아이폰,iPhone 6S Plus,골드,A급,64GB,
01_digital_devices-demo-000519,01_digital_devices,01,636cf4d0f1c301ad,v2,800000,노트북,삼성,iPhone 11 Pro,아이폰 6 플러스 A1524,스그,S급,256GB,
01_digital_devices-demo-000520,01_digital_devices,01,adf49f2862e065fc,v2,2400000,노트북,삼성,아이폰13미니,NT960XHW-A71AR,실버,S급,256GB,
01_digital_devices-demo-000521,01_digital_devices,01,06762e83d12e8ce0,v2,2300000,노트북,삼성,아이폰 7 플러스,갤럭시북5 프로 360,그린,리퍼 새상품,64GB,
01_digital_devices-demo-000522,01_digital_devices,01,e22ed33fc36e5aa1,v2,950000,노트북,삼성,아이폰 SE,NT960XGQ-A51A,틸,S급,512GB,
